Date,Time gap,Count,Average speed
2021-12-01,1,3,20
2021-12-01,2,3,18
2021-12-01,3,0,-1
2021-12-01,4,2,24
2021-12-01,5,1,19
2021-12-01,6,1,21
2021-12-01,7,1,9
2021-12-01,8,2,17
2021-12-01,9,1,18
2021-12-01,10,3,19
2021-12-01,11,5,24
2021-12-01,12,1,10
2021-12-01,13,1,17
2021-12-01,14,2,23
2021-12-01,15,5,21
2021-12-01,16,6,18
2021-12-01,17,2,18
2021-12-01,18,6,22
2021-12-01,19,11,21
2021-12-01,20,8,21
2021-12-01,21,4,22
2021-12-01,22,8,20
2021-12-01,23,12,23
2021-12-01,24,17,18
2021-12-01,25,20,22
2021-12-01,26,17,18
2021-12-01,27,24,19
2021-12-01,28,50,20
2021-12-01,29,45,18
2021-12-01,30,73,18
2021-12-01,31,99,17
2021-12-01,32,85,19
2021-12-01,33,41,19
2021-12-01,34,54,19
2021-12-01,35,40,19
2021-12-01,36,34,18
2021-12-01,37,28,18
2021-12-01,38,25,17
2021-12-01,39,28,19
2021-12-01,40,23,17
2021-12-01,41,18,22
2021-12-01,42,20,17
2021-12-01,43,24,19
2021-12-01,44,35,20
2021-12-01,45,35,17
2021-12-01,46,46,17
2021-12-01,47,52,18
2021-12-01,48,43,17
2021-12-01,49,43,19
2021-12-01,50,50,19
2021-12-01,51,46,18
2021-12-01,52,45,18
2021-12-01,53,36,19
2021-12-01,54,39,18
2021-12-01,55,31,19
2021-12-01,56,35,19
2021-12-01,57,35,18
2021-12-01,58,37,17
2021-12-01,59,53,18
2021-12-01,60,44,19
2021-12-01,61,50,19
2021-12-01,62,53,19
2021-12-01,63,54,19
2021-12-01,64,56,18
2021-12-01,65,71,17
2021-12-01,66,69,18
2021-12-01,67,70,17
2021-12-01,68,70,18
2021-12-01,69,63,18
2021-12-01,70,51,19
2021-12-01,71,45,18
2021-12-01,72,40,19
2021-12-01,73,35,20
2021-12-01,74,32,17
2021-12-01,75,32,19
2021-12-01,76,20,18
2021-12-01,77,17,18
2021-12-01,78,38,18
2021-12-01,79,29,19
2021-12-01,80,20,19
2021-12-01,81,17,19
2021-12-01,82,16,17
2021-12-01,83,11,18
2021-12-01,84,17,16
2021-12-01,85,13,18
2021-12-01,86,21,20
2021-12-01,87,5,18
2021-12-01,88,23,17
2021-12-01,89,11,18
2021-12-01,90,23,18
2021-12-01,91,9,17
2021-12-01,92,5,16
2021-12-01,93,6,17
2021-12-01,94,2,19
2021-12-01,95,4,19
2021-12-01,96,3,22
2021-12-02,1,3,18
2021-12-02,2,2,19
2021-12-02,3,3,22
2021-12-02,4,3,18
2021-12-02,5,1,22
2021-12-02,6,1,11
2021-12-02,7,2,24
2021-12-02,8,1,11
2021-12-02,9,0,-1
2021-12-02,10,3,20
2021-12-02,11,2,17
2021-12-02,12,0,-1
2021-12-02,13,5,14
2021-12-02,14,1,11
2021-12-02,15,10,21
2021-12-02,16,1,15
2021-12-02,17,3,24
2021-12-02,18,4,20
2021-12-02,19,5,19
2021-12-02,20,10,19
2021-12-02,21,3,18
2021-12-02,22,15,21
2021-12-02,23,10,20
2021-12-02,24,17,21
2021-12-02,25,20,19
2021-12-02,26,15,22
2021-12-02,27,34,19
2021-12-02,28,36,20
2021-12-02,29,51,19
2021-12-02,30,66,18
2021-12-02,31,94,17
2021-12-02,32,78,18
2021-12-02,33,62,19
2021-12-02,34,63,19
2021-12-02,35,30,19
2021-12-02,36,24,18
2021-12-02,37,26,18
2021-12-02,38,28,19
2021-12-02,39,31,18
2021-12-02,40,15,19
2021-12-02,41,21,18
2021-12-02,42,15,17
2021-12-02,43,16,18
2021-12-02,44,18,19
2021-12-02,45,19,19
2021-12-02,46,34,18
2021-12-02,47,25,18
2021-12-02,48,30,18
2021-12-02,49,34,20
2021-12-02,50,28,19
2021-12-02,51,25,19
2021-12-02,52,24,17
2021-12-02,53,33,18
2021-12-02,54,35,19
2021-12-02,55,23,18
2021-12-02,56,22,18
2021-12-02,57,29,16
2021-12-02,58,25,17
2021-12-02,59,38,17
2021-12-02,60,47,18
2021-12-02,61,36,18
2021-12-02,62,47,18
2021-12-02,63,43,18
2021-12-02,64,66,19
2021-12-02,65,62,17
2021-12-02,66,67,17
2021-12-02,67,79,17
2021-12-02,68,76,17
2021-12-02,69,73,18
2021-12-02,70,50,18
2021-12-02,71,46,19
2021-12-02,72,38,18
2021-12-02,73,51,17
2021-12-02,74,33,19
2021-12-02,75,34,19
2021-12-02,76,28,18
2021-12-02,77,27,17
2021-12-02,78,26,17
2021-12-02,79,23,17
2021-12-02,80,24,18
2021-12-02,81,13,16
2021-12-02,82,26,16
2021-12-02,83,16,18
2021-12-02,84,21,19
2021-12-02,85,26,18
2021-12-02,86,21,19
2021-12-02,87,14,20
2021-12-02,88,18,19
2021-12-02,89,24,18
2021-12-02,90,16,18
2021-12-02,91,21,18
2021-12-02,92,13,20
2021-12-02,93,2,17
2021-12-02,94,7,17
2021-12-02,95,7,16
2021-12-02,96,5,15
2021-12-03,1,5,17
2021-12-03,2,0,-1
2021-12-03,3,2,11
2021-12-03,4,2,15
2021-12-03,5,1,15
2021-12-03,6,1,21
2021-12-03,7,0,-1
2021-12-03,8,3,17
2021-12-03,9,0,-1
2021-12-03,10,1,20
2021-12-03,11,3,21
2021-12-03,12,3,19
2021-12-03,13,3,22
2021-12-03,14,3,21
2021-12-03,15,3,19
2021-12-03,16,9,20
2021-12-03,17,4,18
2021-12-03,18,2,20
2021-12-03,19,6,21
2021-12-03,20,11,22
2021-12-03,21,5,15
2021-12-03,22,10,22
2021-12-03,23,5,16
2021-12-03,24,22,19
2021-12-03,25,12,20
2021-12-03,26,27,21
2021-12-03,27,26,18
2021-12-03,28,34,20
2021-12-03,29,40,18
2021-12-03,30,70,18
2021-12-03,31,80,18
2021-12-03,32,77,18
2021-12-03,33,44,19
2021-12-03,34,50,18
2021-12-03,35,39,19
2021-12-03,36,40,19
2021-12-03,37,24,18
2021-12-03,38,29,18
2021-12-03,39,29,18
2021-12-03,40,29,18
2021-12-03,41,28,19
2021-12-03,42,29,18
2021-12-03,43,26,19
2021-12-03,44,43,18
2021-12-03,45,29,19
2021-12-03,46,31,17
2021-12-03,47,36,19
2021-12-03,48,42,20
2021-12-03,49,33,19
2021-12-03,50,31,18
2021-12-03,51,37,20
2021-12-03,52,38,19
2021-12-03,53,32,19
2021-12-03,54,37,19
2021-12-03,55,29,20
2021-12-03,56,42,19
2021-12-03,57,46,17
2021-12-03,58,52,18
2021-12-03,59,52,17
2021-12-03,60,57,18
2021-12-03,61,54,18
2021-12-03,62,51,18
2021-12-03,63,48,18
2021-12-03,64,46,18
2021-12-03,65,49,19
2021-12-03,66,49,18
2021-12-03,67,55,17
2021-12-03,68,58,18
2021-12-03,69,58,17
2021-12-03,70,63,17
2021-12-03,71,62,18
2021-12-03,72,39,18
2021-12-03,73,51,18
2021-12-03,74,32,19
2021-12-03,75,19,19
2021-12-03,76,43,17
2021-12-03,77,31,18
2021-12-03,78,19,17
2021-12-03,79,19,19
2021-12-03,80,28,20
2021-12-03,81,25,18
2021-12-03,82,13,18
2021-12-03,83,23,17
2021-12-03,84,19,20
2021-12-03,85,12,20
2021-12-03,86,21,19
2021-12-03,87,18,17
2021-12-03,88,16,18
2021-12-03,89,26,18
2021-12-03,90,20,17
2021-12-03,91,22,17
2021-12-03,92,14,16
2021-12-03,93,11,19
2021-12-03,94,6,19
2021-12-03,95,6,17
2021-12-03,96,8,16
2021-12-04,1,4,19
2021-12-04,2,9,19
2021-12-04,3,5,21
2021-12-04,4,6,19
2021-12-04,5,1,18
2021-12-04,6,5,16
2021-12-04,7,4,16
2021-12-04,8,3,21
2021-12-04,9,2,20
2021-12-04,10,2,20
2021-12-04,11,2,19
2021-12-04,12,6,21
2021-12-04,13,3,19
2021-12-04,14,4,16
2021-12-04,15,4,16
2021-12-04,16,6,19
2021-12-04,17,2,20
2021-12-04,18,2,20
2021-12-04,19,3,23
2021-12-04,20,1,26
2021-12-04,21,5,21
2021-12-04,22,3,20
2021-12-04,23,7,19
2021-12-04,24,8,16
2021-12-04,25,7,20
2021-12-04,26,6,20
2021-12-04,27,9,21
2021-12-04,28,5,19
2021-12-04,29,9,19
2021-12-04,30,7,15
2021-12-04,31,13,20
2021-12-04,32,11,20
2021-12-04,33,20,18
2021-12-04,34,30,19
2021-12-04,35,22,18
2021-12-04,36,33,19
2021-12-04,37,29,19
2021-12-04,38,40,18
2021-12-04,39,34,17
2021-12-04,40,30,18
2021-12-04,41,36,19
2021-12-04,42,22,18
2021-12-04,43,24,19
2021-12-04,44,24,18
2021-12-04,45,17,20
2021-12-04,46,18,18
2021-12-04,47,27,17
2021-12-04,48,26,18
2021-12-04,49,19,19
2021-12-04,50,15,18
2021-12-04,51,16,19
2021-12-04,52,26,19
2021-12-04,53,29,17
2021-12-04,54,22,17
2021-12-04,55,22,19
2021-12-04,56,30,20
2021-12-04,57,40,17
2021-12-04,58,25,18
2021-12-04,59,29,16
2021-12-04,60,39,19
2021-12-04,61,41,17
2021-12-04,62,33,16
2021-12-04,63,35,17
2021-12-04,64,41,17
2021-12-04,65,40,18
2021-12-04,66,31,17
2021-12-04,67,32,16
2021-12-04,68,41,18
2021-12-04,69,30,18
2021-12-04,70,33,18
2021-12-04,71,43,18
2021-12-04,72,30,18
2021-12-04,73,28,18
2021-12-04,74,20,17
2021-12-04,75,27,18
2021-12-04,76,29,16
2021-12-04,77,20,18
2021-12-04,78,23,17
2021-12-04,79,22,17
2021-12-04,80,33,18
2021-12-04,81,25,19
2021-12-04,82,19,19
2021-12-04,83,11,17
2021-12-04,84,18,19
2021-12-04,85,18,19
2021-12-04,86,16,22
2021-12-04,87,13,19
2021-12-04,88,17,16
2021-12-04,89,30,18
2021-12-04,90,17,17
2021-12-04,91,11,18
2021-12-04,92,13,17
2021-12-04,93,8,17
2021-12-04,94,11,16
2021-12-04,95,4,18
2021-12-04,96,4,20
2021-12-05,1,6,20
2021-12-05,2,7,18
2021-12-05,3,4,20
2021-12-05,4,10,20
2021-12-05,5,7,20
2021-12-05,6,4,15
2021-12-05,7,7,21
2021-12-05,8,3,20
2021-12-05,9,4,16
2021-12-05,10,5,17
2021-12-05,11,3,18
2021-12-05,12,4,18
2021-12-05,13,3,20
2021-12-05,14,0,-1
2021-12-05,15,3,15
2021-12-05,16,3,17
2021-12-05,17,6,18
2021-12-05,18,3,19
2021-12-05,19,3,21
2021-12-05,20,4,20
2021-12-05,21,5,19
2021-12-05,22,1,19
2021-12-05,23,3,19
2021-12-05,24,7,18
2021-12-05,25,5,20
2021-12-05,26,6,16
2021-12-05,27,1,18
2021-12-05,28,11,21
2021-12-05,29,6,21
2021-12-05,30,3,21
2021-12-05,31,8,18
2021-12-05,32,12,17
2021-12-05,33,4,19
2021-12-05,34,10,19
2021-12-05,35,13,19
2021-12-05,36,15,19
2021-12-05,37,16,20
2021-12-05,38,18,16
2021-12-05,39,30,18
2021-12-05,40,22,21
2021-12-05,41,17,18
2021-12-05,42,28,17
2021-12-05,43,23,16
2021-12-05,44,35,18
2021-12-05,45,36,17
2021-12-05,46,22,19
2021-12-05,47,30,19
2021-12-05,48,30,18
2021-12-05,49,28,19
2021-12-05,50,39,18
2021-12-05,51,47,18
2021-12-05,52,26,18
2021-12-05,53,38,19
2021-12-05,54,35,18
2021-12-05,55,32,18
2021-12-05,56,32,19
2021-12-05,57,29,16
2021-12-05,58,37,17
2021-12-05,59,33,16
2021-12-05,60,43,17
2021-12-05,61,28,15
2021-12-05,62,46,16
2021-12-05,63,36,17
2021-12-05,64,35,18
2021-12-05,65,44,17
2021-12-05,66,38,18
2021-12-05,67,34,19
2021-12-05,68,37,16
2021-12-05,69,35,17
2021-12-05,70,24,18
2021-12-05,71,30,19
2021-12-05,72,26,18
2021-12-05,73,32,18
2021-12-05,74,23,20
2021-12-05,75,20,18
2021-12-05,76,21,18
2021-12-05,77,20,20
2021-12-05,78,23,17
2021-12-05,79,24,18
2021-12-05,80,15,21
2021-12-05,81,12,20
2021-12-05,82,22,18
2021-12-05,83,13,19
2021-12-05,84,16,18
2021-12-05,85,18,17
2021-12-05,86,7,18
2021-12-05,87,6,21
2021-12-05,88,13,19
2021-12-05,89,10,20
2021-12-05,90,11,18
2021-12-05,91,4,18
2021-12-05,92,6,19
2021-12-05,93,5,18
2021-12-05,94,3,17
2021-12-05,95,15,19
2021-12-05,96,1,13
2021-12-06,1,2,20
2021-12-06,2,2,21
2021-12-06,3,5,19
2021-12-06,4,3,19
2021-12-06,5,1,23
2021-12-06,6,0,-1
2021-12-06,7,5,20
2021-12-06,8,2,18
2021-12-06,9,0,-1
2021-12-06,10,2,19
2021-12-06,11,2,19
2021-12-06,12,2,22
2021-12-06,13,1,17
2021-12-06,14,0,-1
2021-12-06,15,4,16
2021-12-06,16,8,21
2021-12-06,17,3,17
2021-12-06,18,7,21
2021-12-06,19,9,20
2021-12-06,20,12,21
2021-12-06,21,5,20
2021-12-06,22,12,21
2021-12-06,23,23,20
2021-12-06,24,23,19
2021-12-06,25,16,20
2021-12-06,26,36,18
2021-12-06,27,48,20
2021-12-06,28,57,19
2021-12-06,29,79,18
2021-12-06,30,96,20
2021-12-06,31,117,19
2021-12-06,32,120,19
2021-12-06,33,81,19
2021-12-06,34,72,18
2021-12-06,35,54,18
2021-12-06,36,81,19
2021-12-06,37,37,18
2021-12-06,38,40,19
2021-12-06,39,23,20
2021-12-06,40,33,18
2021-12-06,41,39,17
2021-12-06,42,30,17
2021-12-06,43,41,17
2021-12-06,44,33,17
2021-12-06,45,36,18
2021-12-06,46,41,18
2021-12-06,47,55,20
2021-12-06,48,42,18
2021-12-06,49,60,18
2021-12-06,50,64,18
2021-12-06,51,47,16
2021-12-06,52,52,19
2021-12-06,53,43,18
2021-12-06,54,46,18
2021-12-06,55,49,19
2021-12-06,56,40,20
2021-12-06,57,46,19
2021-12-06,58,63,18
2021-12-06,59,55,18
2021-12-06,60,78,18
2021-12-06,61,62,19
2021-12-06,62,74,18
2021-12-06,63,83,19
2021-12-06,64,92,19
2021-12-06,65,98,17
2021-12-06,66,91,17
2021-12-06,67,77,18
2021-12-06,68,87,18
2021-12-06,69,65,18
2021-12-06,70,65,18
2021-12-06,71,56,18
2021-12-06,72,43,18
2021-12-06,73,48,19
2021-12-06,74,36,18
2021-12-06,75,40,19
2021-12-06,76,27,19
2021-12-06,77,20,18
2021-12-06,78,34,17
2021-12-06,79,23,18
2021-12-06,80,26,18
2021-12-06,81,20,20
2021-12-06,82,20,18
2021-12-06,83,21,18
2021-12-06,84,16,18
2021-12-06,85,14,19
2021-12-06,86,14,19
2021-12-06,87,19,19
2021-12-06,88,14,17
2021-12-06,89,16,19
2021-12-06,90,10,20
2021-12-06,91,8,20
2021-12-06,92,12,16
2021-12-06,93,5,19
2021-12-06,94,5,17
2021-12-06,95,4,20
2021-12-06,96,2,16
2021-12-07,1,0,-1
2021-12-07,2,4,17
2021-12-07,3,3,20
2021-12-07,4,2,15
2021-12-07,5,2,24
2021-12-07,6,1,13
2021-12-07,7,2,20
2021-12-07,8,2,18
2021-12-07,9,0,-1
2021-12-07,10,0,-1
2021-12-07,11,2,14
2021-12-07,12,1,21
2021-12-07,13,1,20
2021-12-07,14,1,22
2021-12-07,15,6,20
2021-12-07,16,7,22
2021-12-07,17,3,22
2021-12-07,18,5,23
2021-12-07,19,9,20
2021-12-07,20,12,21
2021-12-07,21,7,20
2021-12-07,22,7,22
2021-12-07,23,19,21
2021-12-07,24,22,20
2021-12-07,25,15,19
2021-12-07,26,36,21
2021-12-07,27,38,20
2021-12-07,28,53,19
2021-12-07,29,69,19
2021-12-07,30,86,18
2021-12-07,31,126,17
2021-12-07,32,87,19
2021-12-07,33,78,19
2021-12-07,34,61,19
2021-12-07,35,53,19
2021-12-07,36,47,19
2021-12-07,37,38,17
2021-12-07,38,28,18
2021-12-07,39,36,18
2021-12-07,40,39,18
2021-12-07,41,27,17
2021-12-07,42,29,19
2021-12-07,43,38,18
2021-12-07,44,39,17
2021-12-07,45,38,20
2021-12-07,46,47,19
2021-12-07,47,44,19
2021-12-07,48,55,18
2021-12-07,49,48,19
2021-12-07,50,43,18
2021-12-07,51,44,18
2021-12-07,52,41,18
2021-12-07,53,41,19
2021-12-07,54,39,19
2021-12-07,55,33,18
2021-12-07,56,38,18
2021-12-07,57,35,18
2021-12-07,58,59,19
2021-12-07,59,62,18
2021-12-07,60,60,18
2021-12-07,61,63,18
2021-12-07,62,71,19
2021-12-07,63,75,18
2021-12-07,64,70,19
2021-12-07,65,71,19
2021-12-07,66,84,18
2021-12-07,67,85,17
2021-12-07,68,77,18
2021-12-07,69,74,17
2021-12-07,70,77,19
2021-12-07,71,60,19
2021-12-07,72,46,19
2021-12-07,73,51,19
2021-12-07,74,49,19
2021-12-07,75,46,18
2021-12-07,76,35,19
2021-12-07,77,25,19
2021-12-07,78,26,19
2021-12-07,79,22,18
2021-12-07,80,31,19
2021-12-07,81,31,20
2021-12-07,82,22,20
2021-12-07,83,28,20
2021-12-07,84,22,19
2021-12-07,85,21,18
2021-12-07,86,21,21
2021-12-07,87,28,18
2021-12-07,88,21,19
2021-12-07,89,21,19
2021-12-07,90,15,19
2021-12-07,91,10,19
2021-12-07,92,7,18
2021-12-07,93,9,17
2021-12-07,94,6,17
2021-12-07,95,6,18
2021-12-07,96,5,19
2021-12-08,1,2,22
2021-12-08,2,3,19
2021-12-08,3,2,14
2021-12-08,4,1,19
2021-12-08,5,4,18
2021-12-08,6,1,11
2021-12-08,7,1,21
2021-12-08,8,2,18
2021-12-08,9,2,14
2021-12-08,10,2,22
2021-12-08,11,4,16
2021-12-08,12,4,17
2021-12-08,13,1,19
2021-12-08,14,3,23
2021-12-08,15,7,22
2021-12-08,16,5,21
2021-12-08,17,4,23
2021-12-08,18,2,19
2021-12-08,19,5,23
2021-12-08,20,9,22
2021-12-08,21,8,20
2021-12-08,22,7,20
2021-12-08,23,11,21
2021-12-08,24,20,21
2021-12-08,25,13,20
2021-12-08,26,23,21
2021-12-08,27,29,20
2021-12-08,28,43,19
2021-12-08,29,66,19
2021-12-08,30,79,19
2021-12-08,31,103,18
2021-12-08,32,87,19
2021-12-08,33,74,19
2021-12-08,34,62,19
2021-12-08,35,56,18
2021-12-08,36,51,17
2021-12-08,37,51,19
2021-12-08,38,25,18
2021-12-08,39,24,18
2021-12-08,40,24,19
2021-12-08,41,37,16
2021-12-08,42,35,18
2021-12-08,43,32,20
2021-12-08,44,36,19
2021-12-08,45,49,18
2021-12-08,46,61,19
2021-12-08,47,52,18
2021-12-08,48,53,20
2021-12-08,49,53,20
2021-12-08,50,67,18
2021-12-08,51,50,18
2021-12-08,52,71,19
2021-12-08,53,53,18
2021-12-08,54,49,19
2021-12-08,55,49,18
2021-12-08,56,55,17
2021-12-08,57,43,19
2021-12-08,58,59,18
2021-12-08,59,48,19
2021-12-08,60,57,18
2021-12-08,61,57,18
2021-12-08,62,57,18
2021-12-08,63,68,19
2021-12-08,64,68,17
2021-12-08,65,87,18
2021-12-08,66,75,18
2021-12-08,67,81,18
2021-12-08,68,99,19
2021-12-08,69,70,18
2021-12-08,70,79,18
2021-12-08,71,52,18
2021-12-08,72,52,20
2021-12-08,73,40,19
2021-12-08,74,46,19
2021-12-08,75,29,18
2021-12-08,76,29,19
2021-12-08,77,44,19
2021-12-08,78,32,19
2021-12-08,79,37,18
2021-12-08,80,25,19
2021-12-08,81,24,19
2021-12-08,82,20,20
2021-12-08,83,23,20
2021-12-08,84,17,21
2021-12-08,85,24,19
2021-12-08,86,22,20
2021-12-08,87,16,20
2021-12-08,88,14,18
2021-12-08,89,32,18
2021-12-08,90,10,16
2021-12-08,91,12,18
2021-12-08,92,11,20
2021-12-08,93,7,18
2021-12-08,94,4,16
2021-12-08,95,3,12
2021-12-08,96,6,18
2021-12-09,1,2,23
2021-12-09,2,1,25
2021-12-09,3,2,21
2021-12-09,4,3,18
2021-12-09,5,3,14
2021-12-09,6,4,16
2021-12-09,7,1,18
2021-12-09,8,6,17
2021-12-09,9,0,-1
2021-12-09,10,2,23
2021-12-09,11,2,19
2021-12-09,12,2,17
2021-12-09,13,2,23
2021-12-09,14,3,22
2021-12-09,15,5,21
2021-12-09,16,9,20
2021-12-09,17,4,17
2021-12-09,18,2,24
2021-12-09,19,7,19
2021-12-09,20,11,21
2021-12-09,21,14,22
2021-12-09,22,10,20
2021-12-09,23,12,20
2021-12-09,24,24,20
2021-12-09,25,20,20
2021-12-09,26,23,21
2021-12-09,27,40,20
2021-12-09,28,43,20
2021-12-09,29,57,20
2021-12-09,30,86,18
2021-12-09,31,107,18
2021-12-09,32,120,19
2021-12-09,33,73,19
2021-12-09,34,49,19
2021-12-09,35,38,19
2021-12-09,36,45,19
2021-12-09,37,28,18
2021-12-09,38,42,18
2021-12-09,39,16,18
2021-12-09,40,28,17
2021-12-09,41,31,18
2021-12-09,42,30,18
2021-12-09,43,31,18
2021-12-09,44,32,19
2021-12-09,45,41,19
2021-12-09,46,37,18
2021-12-09,47,37,17
2021-12-09,48,37,19
2021-12-09,49,47,18
2021-12-09,50,37,18
2021-12-09,51,44,19
2021-12-09,52,53,19
2021-12-09,53,37,18
2021-12-09,54,32,19
2021-12-09,55,38,19
2021-12-09,56,42,20
2021-12-09,57,39,18
2021-12-09,58,43,17
2021-12-09,59,49,19
2021-12-09,60,73,19
2021-12-09,61,62,18
2021-12-09,62,61,18
2021-12-09,63,71,19
2021-12-09,64,67,19
2021-12-09,65,90,18
2021-12-09,66,72,17
2021-12-09,67,82,18
2021-12-09,68,100,18
2021-12-09,69,66,19
2021-12-09,70,65,18
2021-12-09,71,62,17
2021-12-09,72,55,18
2021-12-09,73,52,19
2021-12-09,74,63,17
2021-12-09,75,32,19
2021-12-09,76,35,18
2021-12-09,77,30,18
2021-12-09,78,41,19
2021-12-09,79,31,18
2021-12-09,80,32,17
2021-12-09,81,25,20
2021-12-09,82,25,19
2021-12-09,83,20,18
2021-12-09,84,22,17
2021-12-09,85,30,18
2021-12-09,86,26,18
2021-12-09,87,19,18
2021-12-09,88,17,18
2021-12-09,89,22,18
2021-12-09,90,18,20
2021-12-09,91,14,21
2021-12-09,92,19,16
2021-12-09,93,7,17
2021-12-09,94,7,18
2021-12-09,95,6,18
2021-12-09,96,4,19
2021-12-10,1,2,16
2021-12-10,2,1,14
2021-12-10,3,1,10
2021-12-10,4,0,-1
2021-12-10,5,5,19
2021-12-10,6,1,20
2021-12-10,7,1,20
2021-12-10,8,3,19
2021-12-10,9,0,-1
2021-12-10,10,2,20
2021-12-10,11,7,20
2021-12-10,12,0,-1
2021-12-10,13,1,20
2021-12-10,14,6,20
2021-12-10,15,8,19
2021-12-10,16,7,20
2021-12-10,17,4,21
2021-12-10,18,3,24
2021-12-10,19,3,21
2021-12-10,20,6,21
2021-12-10,21,7,17
2021-12-10,22,13,22
2021-12-10,23,8,23
2021-12-10,24,21,19
2021-12-10,25,11,24
2021-12-10,26,16,21
2021-12-10,27,30,20
2021-12-10,28,36,21
2021-12-10,29,43,20
2021-12-10,30,58,18
2021-12-10,31,80,18
2021-12-10,32,60,19
2021-12-10,33,46,20
2021-12-10,34,35,19
2021-12-10,35,40,18
2021-12-10,36,28,19
2021-12-10,37,29,19
2021-12-10,38,29,19
2021-12-10,39,14,19
2021-12-10,40,17,19
2021-12-10,41,16,19
2021-12-10,42,29,17
2021-12-10,43,19,19
2021-12-10,44,18,18
2021-12-10,45,28,18
